SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
49	ab1510_018_019#49		1	3	10-Oct-2015 01:20:16	24C	1.040348	0.000003	0.000395	1.040743	36.609540	0.0001	
50	ab1510_018_019#50	019 22	1		10-Oct-2015 01:21:54	24C	1.042301	0.000003	0.000395	1.042696	36.686980	0.0001	
50	ab1510_018_019#50		1	1	10-Oct-2015 01:21:56	24C	1.042291	0.000004	0.000395	1.042686	36.686580	0.0002	
50	ab1510_018_019#50		1	2	10-Oct-2015 01:22:35	24C	1.042306	0.000002	0.000395	1.042701	36.687180	0.0001	
50	ab1510_018_019#50		1	3	10-Oct-2015 01:23:14	24C	1.042305	0.000004	0.000395	1.042701	36.687160	0.0001	
51	ab1510_018_019#51	019 23	1		10-Oct-2015 01:24:39	24C	1.040712	0.000003	0.000395	1.041108	36.623990	0.0001	
51	ab1510_018_019#51		1	1	10-Oct-2015 01:24:42	24C	1.040715	0.000003	0.000395	1.041110	36.624090	0.0001	
51	ab1510_018_019#51		1	2	10-Oct-2015 01:25:25	24C	1.040708	0.000003	0.000395	1.041103	36.623810	0.0001	
51	ab1510_018_019#51		1	3	10-Oct-2015 01:26:06	24C	1.040715	0.000004	0.000395	1.041109	36.624070	0.0001	
52	ab1510_018_019#52	019 24	1		10-Oct-2015 01:27:57	24C	1.036540	0.000004	0.000395	1.036935	36.458600	0.0002	
52	ab1510_018_019#52		1	1	10-Oct-2015 01:27:58	24C	1.036549	0.000003	0.000395	1.036944	36.458970	0.0001	
52	ab1510_018_019#52		1	2	10-Oct-2015 01:28:34	24C	1.036533	0.000004	0.000395	1.036928	36.458320	0.0002	
52	ab1510_018_019#52		1	3	10-Oct-2015 01:29:15	24C	1.036537	0.000004	0.000395	1.036932	36.458490	0.0002	
7	Calibration#7	p158	0		10-Oct-2015 01:32:08	24C	0.999329	0.000003	0.000371	0.999700	0.000000	0.0000	
7	Calibration#7		0	1	10-Oct-2015 01:32:08	24C	0.999329	0.000003	0.000371	0.999700	0.000000	0.0000	
8	Calibration#8	p158	0		10-Oct-2015 01:32:55	24C	0.999345	0.000004	0.000355	0.999700	0.000000	0.0000	
8	Calibration#8		0	1	10-Oct-2015 01:32:56	24C	0.999345	0.000004	0.000355	0.999700	0.000000	0.0000	
9	Calibration#9	p158	0		10-Oct-2015 01:33:48	24C	0.999338	0.000003	0.000362	0.999700	0.000000	0.0000	
9	Calibration#9		0	1	10-Oct-2015 01:33:49	24C	0.999338	0.000003	0.000362	0.999700	0.000000	0.0000	
10	Calibration#10	p158	0		10-Oct-2015 01:34:34	24C	0.999338	0.000003	0.000362	0.999700	0.000000	0.0000	
10	Calibration#10		0	1	10-Oct-2015 01:34:35	24C	0.999338	0.000003	0.000362	0.999700	0.000000	0.0000	
11	Calibration#11	p158	0		10-Oct-2015 01:35:42	24C	0.999340	0.000003	0.000360	0.999700	0.000000	0.0000	
11	Calibration#11		0	1	10-Oct-2015 01:35:42	24C	0.999340	0.000003	0.000360	0.999700	0.000000	0.0000	
12	Calibration#12	p158	0		10-Oct-2015 01:36:37	24C	0.999345	0.000004	0.000355	0.999701	0.000000	0.0000	
12	Calibration#12		0	1	10-Oct-2015 01:36:37	24C	0.999345	0.000004	0.000355	0.999701	0.000000	0.0000	
