SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
7	Calibration#7	p158	0		12-Oct-2015 13:01:24	24C	0.999345	0.000000	0.000355	0.999700	0.000000	0.0000	
7	Calibration#7		0	1	12-Oct-2015 13:01:25	24C	0.999345	0.000000	0.000355	0.999700	0.000000	0.0000	
8	Calibration#8	p158	0		12-Oct-2015 13:02:08	24C	0.999336	0.000002	0.000364	0.999701	0.000000	0.0000	
8	Calibration#8		0	1	12-Oct-2015 13:02:08	24C	0.999336	0.000002	0.000364	0.999701	0.000000	0.0000	
9	Calibration#9	p158	0		12-Oct-2015 13:02:51	24C	0.999345	0.000004	0.000355	0.999700	0.000000	0.0000	
9	Calibration#9		0	1	12-Oct-2015 13:02:52	24C	0.999345	0.000004	0.000355	0.999700	0.000000	0.0000	
10	Calibration#10	p158	0		12-Oct-2015 13:03:35	24C	0.999342	0.000003	0.000358	0.999700	0.000000	0.0000	
10	Calibration#10		0	1	12-Oct-2015 13:03:36	24C	0.999342	0.000003	0.000358	0.999700	0.000000	0.0000	
11	Calibration#11	p158	0		12-Oct-2015 13:04:24	24C	0.999354	0.000002	0.000346	0.999700	0.000000	0.0000	
11	Calibration#11		0	1	12-Oct-2015 13:04:25	24C	0.999354	0.000002	0.000346	0.999700	0.000000	0.0000	
