SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
49	ab1510_026_027#49		1	3	12-Oct-2015 02:19:05	24C	1.042035	0.000004	0.000387	1.042422	36.676120	0.0002	
50	ab1510_026_027#50	027 22	1		12-Oct-2015 02:20:48	24C	1.043816	0.000003	0.000387	1.044203	36.746750	0.0001	
50	ab1510_026_027#50		1	1	12-Oct-2015 02:20:50	24C	1.043819	0.000002	0.000387	1.044206	36.746880	0.0001	
50	ab1510_026_027#50		1	2	12-Oct-2015 02:21:31	24C	1.043823	0.000003	0.000387	1.044211	36.747060	0.0001	
50	ab1510_026_027#50		1	3	12-Oct-2015 02:22:11	24C	1.043805	0.000005	0.000387	1.044192	36.746300	0.0002	
51	ab1510_026_027#51	027 23	1		12-Oct-2015 02:23:31	24C	1.041292	0.000004	0.000387	1.041679	36.646630	0.0002	
51	ab1510_026_027#51		1	1	12-Oct-2015 02:23:32	24C	1.041291	0.000004	0.000387	1.041678	36.646590	0.0002	
51	ab1510_026_027#51		1	2	12-Oct-2015 02:24:11	24C	1.041287	0.000004	0.000387	1.041674	36.646450	0.0001	
51	ab1510_026_027#51		1	3	12-Oct-2015 02:24:52	24C	1.041297	0.000004	0.000387	1.041684	36.646850	0.0001	
52	ab1510_026_027#52	027 24	1		12-Oct-2015 02:26:15	24C	1.038400	0.000005	0.000387	1.038787	36.532010	0.0002	
52	ab1510_026_027#52		1	1	12-Oct-2015 02:26:17	24C	1.038405	0.000006	0.000387	1.038792	36.532190	0.0002	
52	ab1510_026_027#52		1	2	12-Oct-2015 02:26:59	24C	1.038395	0.000004	0.000387	1.038782	36.531800	0.0002	
52	ab1510_026_027#52		1	3	12-Oct-2015 02:27:41	24C	1.038401	0.000004	0.000387	1.038788	36.532040	0.0002	
7	Calibration#7	p158	0		12-Oct-2015 02:31:27	24C	0.999354	0.000005	0.000346	0.999700	0.000000	0.0000	
7	Calibration#7		0	1	12-Oct-2015 02:31:27	24C	0.999354	0.000005	0.000346	0.999700	0.000000	0.0000	
8	Calibration#8	p158	0		12-Oct-2015 02:32:17	24C	0.999347	0.000003	0.000353	0.999700	0.000000	0.0000	
8	Calibration#8		0	1	12-Oct-2015 02:32:18	24C	0.999347	0.000003	0.000353	0.999700	0.000000	0.0000	
9	Calibration#9	p158	0		12-Oct-2015 02:33:10	24C	0.999346	0.000002	0.000354	0.999701	0.000000	0.0000	
9	Calibration#9		0	1	12-Oct-2015 02:33:10	24C	0.999346	0.000002	0.000354	0.999701	0.000000	0.0000	
10	Calibration#10	p158	0		12-Oct-2015 02:34:30	24C	0.999342	0.000005	0.000358	0.999700	0.000000	0.0000	
10	Calibration#10		0	1	12-Oct-2015 02:34:30	24C	0.999342	0.000005	0.000358	0.999700	0.000000	0.0000	
11	Calibration#11	p158	0		12-Oct-2015 02:35:14	24C	0.999342	0.000005	0.000358	0.999700	0.000000	0.0000	
11	Calibration#11		0	1	12-Oct-2015 02:35:14	24C	0.999342	0.000005	0.000358	0.999700	0.000000	0.0000	
12	Calibration#12	p158	0		12-Oct-2015 02:35:55	24C	0.999342	0.000005	0.000358	0.999700	0.000000	0.0000	
12	Calibration#12		0	1	12-Oct-2015 02:35:55	24C	0.999342	0.000005	0.000358	0.999700	0.000000	0.0000	
