SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
49	ab1510_0010_011#49		1	1	8-Oct-2015 02:36:40	24C	1.043385	0.000002	0.000327	1.043711	36.727270	0.0001	
49	ab1510_0010_011#49		1	2	8-Oct-2015 02:37:21	24C	1.043397	0.000004	0.000327	1.043724	36.727760	0.0001	
49	ab1510_0010_011#49		1	3	8-Oct-2015 02:38:10	24C	1.043408	0.000003	0.000327	1.043735	36.728180	0.0001	
50	ab1510_0010_011#50	011 22	1		8-Oct-2015 02:39:45	24C	1.043630	0.000003	0.000327	1.043957	36.737000	0.0001	
50	ab1510_0010_011#50		1	1	8-Oct-2015 02:39:47	24C	1.043633	0.000003	0.000327	1.043960	36.737100	0.0001	
50	ab1510_0010_011#50		1	2	8-Oct-2015 02:40:23	24C	1.043614	0.000003	0.000327	1.043941	36.736350	0.0001	
50	ab1510_0010_011#50		1	3	8-Oct-2015 02:41:06	24C	1.043644	0.000003	0.000327	1.043971	36.737560	0.0001	
51	ab1510_0010_011#51	011 23	1		8-Oct-2015 02:43:05	24C	1.040290	0.000003	0.000327	1.040617	36.604550	0.0001	
51	ab1510_0010_011#51		1	1	8-Oct-2015 02:43:07	24C	1.040249	0.000004	0.000327	1.040576	36.602940	0.0001	
51	ab1510_0010_011#51		1	2	8-Oct-2015 02:43:48	24C	1.040250	0.000004	0.000327	1.040577	36.602970	0.0001	
51	ab1510_0010_011#51		1	3	8-Oct-2015 02:44:35	24C	1.040371	0.000003	0.000327	1.040698	36.607750	0.0001	
52	ab1510_0010_011#52	011 24	1		8-Oct-2015 02:46:31	24C	1.041106	0.000003	0.000327	1.041433	36.636910	0.0001	
52	ab1510_0010_011#52		1	1	8-Oct-2015 02:46:33	24C	1.041091	0.000003	0.000327	1.041418	36.636300	0.0001	
52	ab1510_0010_011#52		1	2	8-Oct-2015 02:47:05	24C	1.041090	0.000004	0.000327	1.041417	36.636280	0.0002	
52	ab1510_0010_011#52		1	3	8-Oct-2015 02:47:50	24C	1.041137	0.000003	0.000327	1.041464	36.638140	0.0001	
7	Calibration#7	p158	0		8-Oct-2015 02:51:28	24C	0.999387	0.000004	0.000313	0.999701	0.000000	0.0000	
7	Calibration#7		0	1	8-Oct-2015 02:51:28	24C	0.999387	0.000004	0.000313	0.999701	0.000000	0.0000	
8	Calibration#8	p158	0		8-Oct-2015 02:52:22	24C	0.999384	0.000002	0.000316	0.999700	0.000000	0.0000	
8	Calibration#8		0	1	8-Oct-2015 02:52:23	24C	0.999384	0.000002	0.000316	0.999700	0.000000	0.0000	
9	Calibration#9	p158	0		8-Oct-2015 02:53:09	24C	0.999383	0.000002	0.000317	0.999701	0.000000	0.0000	
9	Calibration#9		0	1	8-Oct-2015 02:53:09	24C	0.999383	0.000002	0.000317	0.999701	0.000000	0.0000	
10	Calibration#10	p158	0		8-Oct-2015 02:53:55	24C	0.999379	0.000002	0.000321	0.999700	0.000000	0.0000	
10	Calibration#10		0	1	8-Oct-2015 02:53:55	24C	0.999379	0.000002	0.000321	0.999700	0.000000	0.0000	
11	Calibration#11	p158	0		8-Oct-2015 02:54:39	24C	0.999389	0.000002	0.000311	0.999700	0.000000	0.0000	
11	Calibration#11		0	1	8-Oct-2015 02:54:39	24C	0.999389	0.000002	0.000311	0.999700	0.000000	0.0000	
12	Calibration#12	p158	0		8-Oct-2015 02:55:20	24C	0.999379	0.000002	0.000321	0.999700	0.000000	0.0000	
12	Calibration#12		0	1	8-Oct-2015 02:55:21	24C	0.999379	0.000002	0.000321	0.999700	0.000000	0.0000	
