SampleNumber	SampleID	BottleLabel	SampleType	ReadingNumber	DateTime	BathTemperature	UncorrectedRatio	UncorrectedRatioStandDev	Correction	AdjustedRatio	CalculatedSalinity	CalculatedSalinityStandDev	Comments
49	ab1510_036_044#49		1	3	19-Oct-2015 08:24:55	24C	1.035877	0.000003	0.000382	1.036259	36.431820	0.0001	
50	ab1510_036_044#50	044 2	1		19-Oct-2015 08:26:35	24C	1.036017	0.000009	0.000382	1.036399	36.437360	0.0003	
50	ab1510_036_044#50		1	1	19-Oct-2015 08:26:36	24C	1.035889	0.000003	0.000382	1.036271	36.432300	0.0001	
50	ab1510_036_044#50		1	2	19-Oct-2015 08:27:28	24C	1.036222	0.000019	0.000382	1.036604	36.445490	0.0007	
50	ab1510_036_044#50		1	3	19-Oct-2015 08:28:13	24C	1.035940	0.000004	0.000382	1.036322	36.434300	0.0002	
51	ab1510_036_044#51	044 4	1		19-Oct-2015 08:30:57	24C	1.032897	0.000003	0.000382	1.033279	36.313790	0.0001	044 4
51	ab1510_036_044#51		1	1	19-Oct-2015 08:31:02	24C	1.032881	0.000003	0.000382	1.033264	36.313180	0.0001	
51	ab1510_036_044#51		1	2	19-Oct-2015 08:31:47	24C	1.032907	0.000004	0.000382	1.033289	36.314190	0.0002	
51	ab1510_036_044#51		1	3	19-Oct-2015 08:32:45	24C	1.032902	0.000003	0.000382	1.033285	36.314010	0.0001	
7	Calibration#7	p158	0		19-Oct-2015 08:36:18	24C	0.999274	0.000004	0.000426	0.999700	0.000000	0.0000	
7	Calibration#7		0	1	19-Oct-2015 08:36:18	24C	0.999274	0.000004	0.000426	0.999700	0.000000	0.0000	
8	Calibration#8	p158	0		19-Oct-2015 08:37:59	24C	0.999297	0.000004	0.000403	0.999700	0.000000	0.0000	
8	Calibration#8		0	1	19-Oct-2015 08:38:00	24C	0.999297	0.000004	0.000403	0.999700	0.000000	0.0000	
9	Calibration#9	p158	0		19-Oct-2015 08:39:26	24C	0.999315	0.000003	0.000385	0.999700	0.000000	0.0000	
9	Calibration#9		0	1	19-Oct-2015 08:39:26	24C	0.999315	0.000003	0.000385	0.999700	0.000000	0.0000	
10	Calibration#10	p158	0		19-Oct-2015 08:41:39	24C	0.999307	0.000004	0.000393	0.999700	0.000000	0.0000	
10	Calibration#10		0	1	19-Oct-2015 08:41:39	24C	0.999307	0.000004	0.000393	0.999700	0.000000	0.0000	
11	Calibration#11	p158	0		19-Oct-2015 08:42:32	24C	0.999300	0.000000	0.000400	0.999700	0.000000	0.0000	
11	Calibration#11		0	1	19-Oct-2015 08:42:33	24C	0.999300	0.000000	0.000400	0.999700	0.000000	0.0000	
12	Calibration#12	p158	0		19-Oct-2015 08:43:34	24C	0.999314	0.000002	0.000386	0.999700	0.000000	0.0000	
12	Calibration#12		0	1	19-Oct-2015 08:43:35	24C	0.999314	0.000002	0.000386	0.999700	0.000000	0.0000	
